tag,fold,side,split,thr,n,win_rate,mean_pl,sum_pl
lstm_v2_base,3,buy,val,0.58,4837,0.6171180483770933,-6.387086391448975,-30894.3359375
lstm_v2_base,3,buy,val,0.59,4563,0.6186719263642341,-7.345071792602539,-33515.5625
lstm_v2_base,3,buy,val,0.6,4274,0.6209639681796911,-7.934654712677002,-33912.71484375
lstm_v2_base,3,buy,val,0.61,3999,0.6209052263065766,-8.589764595031738,-34350.46875
lstm_v2_base,3,buy,val,0.62,3759,0.6185155626496409,-11.333746910095215,-42603.5546875
lstm_v2_base,3,buy,val,0.63,3537,0.6217133163698049,-11.822739601135254,-41817.03125
lstm_v2_base,3,buy,val,0.64,3303,0.6264002422040569,-11.925702095031738,-39390.59375
lstm_v2_base,3,buy,val,0.65,3052,0.6346657929226737,-11.17038345336914,-34092.01171875
lstm_v2_base,3,buy,val,0.66,2785,0.6394973070017953,-11.256467819213867,-31349.26171875
lstm_v2_base,3,buy,val,0.67,2490,0.6469879518072289,-11.946844100952148,-29747.640625
lstm_v2_base,3,buy,val,0.68,2226,0.6531895777178796,-9.831114768981934,-21884.0625
lstm_v2_base,3,buy,val,0.69,1956,0.6579754601226994,-8.723490715026855,-17063.1484375
lstm_v2_base,3,buy,val,0.7,1715,0.6641399416909621,-9.296509742736816,-15943.513671875
lstm_v2_base,3,buy,val,0.71,1475,0.6711864406779661,-9.382564544677734,-13839.283203125
lstm_v2_base,3,buy,val,0.72,1242,0.6763285024154589,-10.720763206481934,-13315.1875
lstm_v2_base,3,buy,val,0.73,1039,0.6804619826756496,-8.645906448364258,-8983.0966796875
lstm_v2_base,3,buy,val,0.74,853,0.6740914419695193,-10.9439115524292,-9335.15625
lstm_v2_base,3,buy,val,0.75,669,0.695067264573991,-7.365945339202881,-4927.8173828125
lstm_v2_base,3,buy,val,0.76,474,0.7130801687763713,-5.467332363128662,-2591.515625
lstm_v2_base,3,buy,val,0.77,349,0.7106017191977078,-6.45261287689209,-2251.9619140625
lstm_v2_base,3,buy,val,0.78,227,0.6828193832599119,-20.203855514526367,-4586.275390625
lstm_v2_base,3,buy,val,0.79,144,0.6875,-24.86670684814453,-3580.8056640625
lstm_v2_base,3,buy,val,0.8,72,0.7361111111111112,-20.25482940673828,-1458.34765625
lstm_v2_base,3,buy,val,0.81,43,0.7906976744186046,-4.05167818069458,-174.22216796875
lstm_v2_base,3,buy,val,0.82,18,0.8333333333333334,5.155019283294678,92.79034423828125
lstm_v2_base,3,buy,val,0.83,2,1.0,95.77204895019531,191.54409790039062
lstm_v2_base,3,buy,val,0.84,1,1.0,67.7400894165039,67.7400894165039
lstm_v2_base,3,buy,val,0.85,0,,,0.0
lstm_v2_base,3,buy,val,0.0,11442,0.5404649536794267,-0.14085613191127777,-1611.67578125
lstm_v2_base,3,buy,test,0.5,12471,0.6159890946997033,7.553637504577637,94201.4140625
lstm_v2_base,3,buy,test,0.51,12021,0.6221612178687297,8.650042533874512,103982.1640625
lstm_v2_base,3,buy,test,0.52,11549,0.6255952896354663,8.853248596191406,102246.171875
lstm_v2_base,3,buy,test,0.53,11087,0.6281230269685217,8.59763240814209,95321.953125
lstm_v2_base,3,buy,test,0.54,10575,0.6312056737588653,8.791360855102539,92968.640625
lstm_v2_base,3,buy,test,0.55,10088,0.6364988104678826,9.73659896850586,98222.8125
lstm_v2_base,3,buy,test,0.56,9611,0.6403079804390802,10.068473815917969,96768.1015625
lstm_v2_base,3,buy,test,0.57,9132,0.6458607095926413,10.995299339294434,100409.0703125
lstm_v2_base,3,buy,test,0.58,8631,0.645927470744989,10.078804016113281,86990.15625
lstm_v2_base,3,buy,test,0.59,8098,0.6497900716226229,10.061347961425781,81476.796875
lstm_v2_base,3,buy,test,0.6,7560,0.6567460317460317,11.07534408569336,83729.6015625
lstm_v2_base,3,buy,test,0.61,7096,0.6620631341600902,11.62824535369873,82514.03125
lstm_v2_base,3,buy,test,0.62,6645,0.6645598194130925,11.611014366149902,77155.1875
lstm_v2_base,3,buy,test,0.63,6142,0.671605340280039,12.458693504333496,76521.296875
lstm_v2_base,3,buy,test,0.64,5647,0.6729236762882946,11.446067810058594,64635.9453125
lstm_v2_base,3,buy,test,0.65,5178,0.6765160293549634,11.345269203186035,58745.8046875
lstm_v2_base,3,buy,test,0.66,4696,0.6859028960817717,12.962654113769531,60872.625
lstm_v2_base,3,buy,test,0.67,4199,0.6937366039533223,13.662662506103516,57369.51953125
lstm_v2_base,3,buy,test,0.68,3693,0.6940157053885729,11.878279685974121,43866.48828125
lstm_v2_base,3,buy,test,0.69,3238,0.6961087090796788,10.198622703552246,33023.140625
lstm_v2_base,3,buy,test,0.7,2805,0.6937611408199643,6.936193943023682,19456.0234375
lstm_v2_base,3,buy,test,0.71,2385,0.6943396226415094,5.332531452178955,12718.087890625
lstm_v2_base,3,buy,test,0.72,1992,0.7008032128514057,6.0286970138549805,12009.1640625
lstm_v2_base,3,buy,test,0.73,1653,0.7005444646098004,3.962517499923706,6550.04150390625
lstm_v2_base,3,buy,test,0.74,1352,0.7011834319526628,1.3094167709350586,1770.33154296875
lstm_v2_base,3,buy,test,0.75,1067,0.7085285848172446,3.359137773513794,3584.199951171875
lstm_v2_base,3,buy,test,0.76,795,0.7169811320754716,7.458446502685547,5929.46484375
lstm_v2_base,3,buy,test,0.77,571,0.7250437828371279,8.665821075439453,4948.18359375
lstm_v2_base,3,buy,test,0.78,395,0.7164556962025317,8.998867988586426,3554.552734375
lstm_v2_base,3,buy,test,0.79,249,0.7429718875502008,17.52095603942871,4362.71826171875
lstm_v2_base,3,buy,test,0.8,130,0.8,36.3162956237793,4721.11865234375
lstm_v2_base,3,buy,test,0.81,66,0.8333333333333334,45.98279571533203,3034.864501953125
lstm_v2_base,3,buy,test,0.82,30,0.8,60.7255973815918,1821.7679443359375
lstm_v2_base,3,buy,test,0.83,10,0.8,75.34141540527344,753.4141845703125
lstm_v2_base,3,buy,test,0.84,2,0.5,-44.444557189941406,-88.88911437988281
lstm_v2_base,3,buy,test,0.85,0,,,0.0
lstm_v2_base,3,buy,test,0.0,25286,0.5314798702839516,5.37785005569458,135984.3125
lstm_v2_base,3,sell,val,0.5,7081,0.6086710916537212,-2.6905133724212646,-19051.525390625
lstm_v2_base,3,sell,val,0.51,6712,0.6098033373063171,-3.4695334434509277,-23287.5078125
lstm_v2_base,3,sell,val,0.52,6425,0.6178988326848249,-2.4793596267700195,-15929.8857421875
lstm_v2_base,3,sell,val,0.53,6085,0.6239934264585045,-1.4765597581863403,-8984.8662109375
lstm_v2_base,3,sell,val,0.54,5796,0.6266390614216701,-2.2576024532318115,-13085.064453125
lstm_v2_base,3,sell,val,0.55,5497,0.6348917591413499,-0.3577103912830353,-1966.333984375
lstm_v2_base,3,sell,val,0.56,5187,0.6385193753614806,-0.28280341625213623,-1466.9013671875
lstm_v2_base,3,sell,val,0.57,4868,0.6431799506984388,0.42056623101234436,2047.31640625
lstm_v2_base,3,sell,val,0.58,4602,0.646458061712299,0.25026822090148926,1151.734375
lstm_v2_base,3,sell,val,0.59,4335,0.6456747404844291,-0.5415432453155518,-2347.58984375
lstm_v2_base,3,sell,val,0.6,4044,0.6496043521266073,-0.4780104458332062,-1933.07421875
lstm_v2_base,3,sell,val,0.61,3773,0.6546514709780016,-0.46058496832847595,-1737.787109375
lstm_v2_base,3,sell,val,0.62,3489,0.6595012897678418,-0.4612554609775543,-1609.3203125
lstm_v2_base,3,sell,val,0.63,3209,0.6622000623247117,-0.832091212272644,-2670.1806640625
lstm_v2_base,3,sell,val,0.64,2946,0.6632722335369993,-1.8950390815734863,-5582.78515625
lstm_v2_base,3,sell,val,0.65,2670,0.6689138576779026,-1.5895694494247437,-4244.150390625
lstm_v2_base,3,sell,val,0.66,2407,0.669297881179892,-3.0578739643096924,-7360.302734375
lstm_v2_base,3,sell,val,0.67,2165,0.6715935334872979,-4.520229816436768,-9786.2978515625
lstm_v2_base,3,sell,val,0.68,1946,0.6700924974306269,-6.410466194152832,-12474.767578125
lstm_v2_base,3,sell,val,0.69,1706,0.6664712778429074,-9.337191581726074,-15929.248046875
lstm_v2_base,3,sell,val,0.7,1465,0.6668941979522184,-8.57227611541748,-12558.384765625
lstm_v2_base,3,sell,val,0.71,1254,0.6650717703349283,-11.37606430053711,-14265.5849609375
lstm_v2_base,3,sell,val,0.72,1063,0.6669802445907808,-10.768641471862793,-11447.0654296875
lstm_v2_base,3,sell,val,0.73,871,0.669345579793341,-9.218820571899414,-8029.5927734375
lstm_v2_base,3,sell,val,0.74,704,0.671875,-8.260177612304688,-5815.1650390625
lstm_v2_base,3,sell,val,0.75,552,0.6702898550724637,-14.30391788482666,-7895.7626953125
lstm_v2_base,3,sell,val,0.76,415,0.653012048192771,-18.98946189880371,-7880.626953125
lstm_v2_base,3,sell,val,0.77,314,0.6401273885350318,-24.421680450439453,-7668.40771484375
lstm_v2_base,3,sell,val,0.78,209,0.6411483253588517,-23.4996395111084,-4911.4248046875
lstm_v2_base,3,sell,val,0.79,134,0.6194029850746269,-30.269248962402344,-4056.079345703125
lstm_v2_base,3,sell,val,0.8,87,0.6666666666666666,-22.252487182617188,-1935.9664306640625
lstm_v2_base,3,sell,val,0.81,38,0.6842105263157895,-14.145604133605957,-537.532958984375
lstm_v2_base,3,sell,val,0.82,24,0.8333333333333334,10.707255363464355,256.97412109375
lstm_v2_base,3,sell,val,0.83,9,0.6666666666666666,-72.67559051513672,-654.080322265625
lstm_v2_base,3,sell,val,0.84,1,1.0,63.47056198120117,63.47056198120117
lstm_v2_base,3,sell,val,0.85,0,,,0.0
lstm_v2_base,3,sell,val,0.0,11827,0.5341168512725121,-5.650143146514893,-66824.2421875
lstm_v2_base,3,sell,test,0.5,13508,0.5894284868226236,-1.8602596521377563,-25128.38671875
lstm_v2_base,3,sell,test,0.51,12834,0.593969144460028,-1.8200842142105103,-23358.9609375
lstm_v2_base,3,sell,test,0.52,12247,0.5967992161345635,-1.8569978475570679,-22742.65234375
lstm_v2_base,3,sell,test,0.53,11554,0.6022156828803877,-1.592885136604309,-18404.1953125
lstm_v2_base,3,sell,test,0.54,10892,0.6090708777084098,-1.1971280574798584,-13039.119140625
lstm_v2_base,3,sell,test,0.55,10271,0.6135721935546685,-1.3039205074310303,-13392.5673828125
lstm_v2_base,3,sell,test,0.56,9680,0.6181818181818182,-1.1798957586288452,-11421.390625
lstm_v2_base,3,sell,test,0.57,9090,0.62002200220022,-1.8512595891952515,-16827.94921875
lstm_v2_base,3,sell,test,0.58,8462,0.6255022453320728,-1.5895841121673584,-13451.060546875
lstm_v2_base,3,sell,test,0.59,7888,0.6277890466531441,-2.3208858966827393,-18307.1484375
lstm_v2_base,3,sell,test,0.6,7253,0.6351854405073762,-1.312713384628296,-9521.1103515625
lstm_v2_base,3,sell,test,0.61,6676,0.640503295386459,-1.5347572565078735,-10246.0390625
lstm_v2_base,3,sell,test,0.62,6170,0.6440842787682334,-1.9144477844238281,-11812.142578125
lstm_v2_base,3,sell,test,0.63,5643,0.6508949140528087,-1.4043750762939453,-7924.888671875
lstm_v2_base,3,sell,test,0.64,5109,0.6586416128400862,-0.29564592242240906,-1510.455078125
lstm_v2_base,3,sell,test,0.65,4659,0.6619446233097231,-1.2387555837631226,-5771.3623046875
lstm_v2_base,3,sell,test,0.66,4175,0.6673053892215569,-1.0548075437545776,-4403.8212890625
lstm_v2_base,3,sell,test,0.67,3727,0.6750737858867722,1.1328792572021484,4222.2412109375
lstm_v2_base,3,sell,test,0.68,3263,0.6775973030953111,0.3780722916126251,1233.64990234375
lstm_v2_base,3,sell,test,0.69,2831,0.6877428470505121,1.559367299079895,4414.56884765625
lstm_v2_base,3,sell,test,0.7,2436,0.6945812807881774,1.5340057611465454,3736.838134765625
lstm_v2_base,3,sell,test,0.71,2104,0.7048479087452472,3.172316789627075,6674.5546875
lstm_v2_base,3,sell,test,0.72,1782,0.712682379349046,3.9815094470977783,7095.0498046875
lstm_v2_base,3,sell,test,0.73,1476,0.7208672086720868,4.216203689575195,6223.11669921875
lstm_v2_base,3,sell,test,0.74,1173,0.7195225916453538,2.64806866645813,3106.1845703125
lstm_v2_base,3,sell,test,0.75,884,0.7273755656108597,3.3717825412750244,2980.65576171875
lstm_v2_base,3,sell,test,0.76,704,0.7286931818181818,-0.20163068175315857,-141.947998046875
lstm_v2_base,3,sell,test,0.77,522,0.710727969348659,-9.153355598449707,-4778.0517578125
lstm_v2_base,3,sell,test,0.78,382,0.7146596858638743,-8.124492645263672,-3103.55615234375
lstm_v2_base,3,sell,test,0.79,251,0.7330677290836654,-4.589829921722412,-1152.04736328125
lstm_v2_base,3,sell,test,0.8,143,0.7202797202797203,-12.832327842712402,-1835.0228271484375
lstm_v2_base,3,sell,test,0.81,72,0.6805555555555556,-31.044782638549805,-2235.224365234375
lstm_v2_base,3,sell,test,0.82,27,0.6296296296296297,-26.657114028930664,-719.7420654296875
lstm_v2_base,3,sell,test,0.83,8,0.5,-44.781890869140625,-358.255126953125
lstm_v2_base,3,sell,test,0.84,1,1.0,134.5911865234375,134.5911865234375
lstm_v2_base,3,sell,test,0.85,0,,,0.0
lstm_v2_base,3,sell,test,0.0,23688,0.5183215130023641,-2.5486481189727783,-60372.375
lstm_v2_base,4,buy,val,0.5,5197,0.5934192803540504,-0.5429120063781738,-2821.513671875
lstm_v2_base,4,buy,val,0.51,4862,0.5993418346359523,-0.405192494392395,-1970.0458984375
lstm_v2_base,4,buy,val,0.52,4508,0.604924578527063,-0.3473665118217468,-1565.92822265625
lstm_v2_base,4,buy,val,0.53,4152,0.6107899807321773,-0.14956024289131165,-620.97412109375
lstm_v2_base,4,buy,val,0.54,3849,0.6139256949857106,-1.1164201498031616,-4297.10107421875
lstm_v2_base,4,buy,val,0.55,3499,0.624464132609317,-0.7884199023246765,-2758.68115234375
lstm_v2_base,4,buy,val,0.56,3120,0.6230769230769231,-3.3269803524017334,-10380.1787109375
lstm_v2_base,4,buy,val,0.57,2796,0.6241058655221745,-4.998940944671631,-13977.0390625
lstm_v2_base,4,buy,val,0.58,2470,0.6275303643724697,-6.169177055358887,-15237.8671875
lstm_v2_base,4,buy,val,0.59,2143,0.6318245450303314,-7.483516693115234,-16037.1767578125
lstm_v2_base,4,buy,val,0.6,1884,0.6385350318471338,-9.37247085571289,-17657.734375
lstm_v2_base,4,buy,val,0.61,1659,0.6455696202531646,-8.788130760192871,-14579.5087890625
lstm_v2_base,4,buy,val,0.62,1429,0.6564030790762772,-6.387911319732666,-9128.3251953125
lstm_v2_base,4,buy,val,0.63,1208,0.6564569536423841,-7.362832546234131,-8894.3017578125
lstm_v2_base,4,buy,val,0.64,1016,0.6742125984251969,-3.414783239364624,-3469.419677734375
lstm_v2_base,4,buy,val,0.65,845,0.6733727810650888,-5.183383941650391,-4379.95947265625
lstm_v2_base,4,buy,val,0.66,691,0.6599131693198264,-12.675012588500977,-8758.43359375
lstm_v2_base,4,buy,val,0.67,554,0.6335740072202166,-25.06500816345215,-13886.0146484375
lstm_v2_base,4,buy,val,0.68,425,0.6352941176470588,-28.830625534057617,-12253.015625
lstm_v2_base,4,buy,val,0.69,335,0.6298507462686567,-32.22659683227539,-10795.91015625
lstm_v2_base,4,buy,val,0.7,255,0.6352941176470588,-31.08983039855957,-7927.90673828125
lstm_v2_base,4,buy,val,0.71,190,0.6368421052631579,-33.89048767089844,-6439.19287109375
lstm_v2_base,4,buy,val,0.72,139,0.6187050359712231,-43.848331451416016,-6094.91796875
lstm_v2_base,4,buy,val,0.73,90,0.6333333333333333,-41.13993835449219,-3702.594482421875
lstm_v2_base,4,buy,val,0.74,56,0.6071428571428571,-48.09957504272461,-2693.576171875
lstm_v2_base,4,buy,val,0.75,28,0.5357142857142857,-76.24028778076172,-2134.72802734375
lstm_v2_base,4,buy,val,0.76,17,0.5882352941176471,-52.33759689331055,-889.7391357421875
lstm_v2_base,4,buy,val,0.77,8,0.5,-77.90653991699219,-623.2523193359375
lstm_v2_base,4,buy,val,0.78,1,1.0,92.35423278808594,92.35423278808594
lstm_v2_base,4,buy,val,0.79,1,1.0,92.35423278808594,92.35423278808594
lstm_v2_base,4,buy,val,0.8,0,,,0.0
lstm_v2_base,4,buy,val,0.81,0,,,0.0
lstm_v2_base,4,buy,val,0.82,0,,,0.0
lstm_v2_base,4,buy,val,0.83,0,,,0.0
lstm_v2_base,4,buy,val,0.84,0,,,0.0
lstm_v2_base,4,buy,val,0.85,0,,,0.0
lstm_v2_base,4,buy,val,0.0,10732,0.5245061498322773,1.7722415924072266,19019.697265625
lstm_v2_base,4,buy,test,0.5,10542,0.6433314361601215,10.18863582611084,107408.6015625
lstm_v2_base,4,buy,test,0.51,9966,0.6501103752759382,10.620787620544434,105846.7734375
lstm_v2_base,4,buy,test,0.52,9379,0.6574261648363365,12.121294975280762,113685.625
lstm_v2_base,4,buy,test,0.53,8766,0.6627880447182295,12.3973970413208,108675.5859375
lstm_v2_base,4,buy,test,0.54,8198,0.664430348865577,11.863245010375977,97254.8828125
lstm_v2_base,4,buy,test,0.55,7668,0.6696661450182577,12.684992790222168,97268.5234375
lstm_v2_base,4,buy,test,0.56,7128,0.672699214365881,12.712355613708496,90613.671875
lstm_v2_base,4,buy,test,0.57,6570,0.6756468797564688,12.68315601348877,83328.3359375
lstm_v2_base,4,buy,test,0.58,5982,0.6808759612169842,13.579361915588379,81231.7421875
lstm_v2_base,4,buy,test,0.59,5461,0.6822926203991942,12.656876564025879,69119.203125
lstm_v2_base,4,buy,test,0.6,4968,0.6847826086956522,12.610992431640625,62651.41015625
lstm_v2_base,4,buy,test,0.61,4460,0.6905829596412556,13.067363739013672,58280.44140625
lstm_v2_base,4,buy,test,0.62,3970,0.697984886649874,15.025541305541992,59651.3984375
lstm_v2_base,4,buy,test,0.63,3546,0.6990975747320926,14.319633483886719,50777.421875
lstm_v2_base,4,buy,test,0.64,3065,0.6982055464926591,13.255430221557617,40627.89453125
lstm_v2_base,4,buy,test,0.65,2690,0.704089219330855,14.792604446411133,39792.10546875
lstm_v2_base,4,buy,test,0.66,2306,0.709887250650477,15.102995872497559,34827.5078125
lstm_v2_base,4,buy,test,0.67,1939,0.7132542547705003,13.670368194580078,26506.84375
lstm_v2_base,4,buy,test,0.68,1582,0.7168141592920354,12.350464820861816,19538.435546875
lstm_v2_base,4,buy,test,0.69,1292,0.7167182662538699,11.277109146118164,14570.025390625
lstm_v2_base,4,buy,test,0.7,1031,0.7255092143549952,11.867177963256836,12235.060546875
lstm_v2_base,4,buy,test,0.71,789,0.7325728770595691,14.740555763244629,11630.298828125
lstm_v2_base,4,buy,test,0.72,590,0.7389830508474576,14.60378360748291,8616.232421875
lstm_v2_base,4,buy,test,0.73,409,0.726161369193154,9.810378074645996,4012.444580078125
lstm_v2_base,4,buy,test,0.74,303,0.7425742574257426,15.246818542480469,4619.7861328125
lstm_v2_base,4,buy,test,0.75,229,0.759825327510917,26.26769256591797,6015.3017578125
lstm_v2_base,4,buy,test,0.76,159,0.7987421383647799,42.816532135009766,6807.82861328125
lstm_v2_base,4,buy,test,0.77,93,0.7634408602150538,33.197940826416016,3087.408447265625
lstm_v2_base,4,buy,test,0.78,52,0.8076923076923077,41.526023864746094,2159.353271484375
lstm_v2_base,4,buy,test,0.79,36,0.8055555555555556,45.79817199707031,1648.7342529296875
lstm_v2_base,4,buy,test,0.8,20,0.95,95.53557586669922,1910.7115478515625
lstm_v2_base,4,buy,test,0.81,13,0.9230769230769231,103.12982940673828,1340.687744140625
lstm_v2_base,4,buy,test,0.82,7,1.0,140.5263214111328,983.6842041015625
lstm_v2_base,4,buy,test,0.83,5,1.0,137.17813110351562,685.890625
lstm_v2_base,4,buy,test,0.84,2,1.0,172.6290283203125,345.258056640625
lstm_v2_base,4,buy,test,0.85,1,1.0,224.9217987060547,224.9217987060547
lstm_v2_base,4,buy,test,0.0,25286,0.5314798702839516,5.37785005569458,135984.3125
lstm_v2_base,4,sell,val,0.5,3678,0.5880913539967374,-15.596830368041992,-57365.140625
lstm_v2_base,4,sell,val,0.51,3456,0.5896990740740741,-16.175073623657227,-55901.0546875
lstm_v2_base,4,sell,val,0.52,3216,0.5911069651741293,-17.765214920043945,-57132.9296875
lstm_v2_base,4,sell,val,0.53,2966,0.5964261631827377,-16.661746978759766,-49418.7421875
lstm_v2_base,4,sell,val,0.54,2710,0.6025830258302584,-16.2030029296875,-43910.13671875
lstm_v2_base,4,sell,val,0.55,2502,0.6039168665067945,-16.1597900390625,-40431.796875
lstm_v2_base,4,sell,val,0.56,2286,0.60498687664042,-17.48213005065918,-39964.1484375
lstm_v2_base,4,sell,val,0.57,2094,0.6069723018147087,-16.729007720947266,-35030.54296875
lstm_v2_base,4,sell,val,0.58,1922,0.6056191467221644,-18.25579071044922,-35087.62890625
lstm_v2_base,4,sell,val,0.59,1742,0.6130884041331802,-17.36747932434082,-30254.1484375
lstm_v2_base,4,sell,val,0.6,1559,0.6298909557408595,-14.277176856994629,-22258.119140625
lstm_v2_base,4,sell,val,0.61,1414,0.64002828854314,-13.198030471801758,-18662.015625
lstm_v2_base,4,sell,val,0.62,1272,0.639937106918239,-13.939231872558594,-17730.703125
lstm_v2_base,4,sell,val,0.63,1136,0.641725352112676,-13.61348819732666,-15464.9228515625
lstm_v2_base,4,sell,val,0.64,1010,0.6415841584158416,-13.73060131072998,-13867.9072265625
lstm_v2_base,4,sell,val,0.65,900,0.6422222222222222,-15.289726257324219,-13760.75390625
lstm_v2_base,4,sell,val,0.66,785,0.6471337579617834,-13.514490127563477,-10608.875
lstm_v2_base,4,sell,val,0.67,682,0.655425219941349,-15.297080993652344,-10432.609375
lstm_v2_base,4,sell,val,0.68,584,0.6592465753424658,-15.899352073669434,-9285.2216796875
lstm_v2_base,4,sell,val,0.69,509,0.6463654223968566,-18.867807388305664,-9603.7138671875
lstm_v2_base,4,sell,val,0.7,428,0.6425233644859814,-20.577919006347656,-8807.349609375
lstm_v2_base,4,sell,val,0.71,335,0.6447761194029851,-23.448942184448242,-7855.3955078125
lstm_v2_base,4,sell,val,0.72,255,0.6509803921568628,-21.4259033203125,-5463.60546875
lstm_v2_base,4,sell,val,0.73,198,0.6666666666666666,-19.455219268798828,-3852.133544921875
lstm_v2_base,4,sell,val,0.74,141,0.6950354609929078,-10.157035827636719,-1432.14208984375
lstm_v2_base,4,sell,val,0.75,104,0.7596153846153846,9.789778709411621,1018.136962890625
lstm_v2_base,4,sell,val,0.76,68,0.8235294117647058,37.232181549072266,2531.788330078125
lstm_v2_base,4,sell,val,0.77,51,0.7843137254901961,20.753252029418945,1058.4158935546875
lstm_v2_base,4,sell,val,0.78,37,0.8108108108108109,22.497600555419922,832.4111938476562
lstm_v2_base,4,sell,val,0.79,18,0.8333333333333334,30.9864501953125,557.756103515625
lstm_v2_base,4,sell,val,0.8,6,1.0,112.51631927490234,675.097900390625
lstm_v2_base,4,sell,val,0.81,4,1.0,113.6527099609375,454.61083984375
lstm_v2_base,4,sell,val,0.82,1,1.0,119.13555908203125,119.13555908203125
lstm_v2_base,4,sell,val,0.83,0,,,0.0
lstm_v2_base,4,sell,val,0.84,0,,,0.0
lstm_v2_base,4,sell,val,0.85,0,,,0.0
lstm_v2_base,4,sell,val,0.0,12103,0.4938445013632984,-10.413779258728027,-126037.96875
lstm_v2_base,4,sell,test,0.5,11332,0.6036886692552065,-2.4350504875183105,-27593.9921875
lstm_v2_base,4,sell,test,0.51,10802,0.6062766154415848,-2.690629720687866,-29064.181640625
lstm_v2_base,4,sell,test,0.52,10261,0.6098820777701979,-2.847292900085449,-29216.072265625
lstm_v2_base,4,sell,test,0.53,9712,0.6126441515650741,-3.1800546646118164,-30884.69140625
lstm_v2_base,4,sell,test,0.54,9153,0.6171746968207146,-2.7306363582611084,-24993.515625
lstm_v2_base,4,sell,test,0.55,8582,0.6209508273129807,-3.0416674613952637,-26103.58984375
lstm_v2_base,4,sell,test,0.56,8066,0.6232333250681874,-3.929952383041382,-31698.99609375
lstm_v2_base,4,sell,test,0.57,7541,0.6292268929850152,-3.5054209232330322,-26434.37890625
lstm_v2_base,4,sell,test,0.58,7076,0.6301582815149802,-4.264959335327148,-30178.8515625
lstm_v2_base,4,sell,test,0.59,6565,0.6307692307692307,-5.457285404205322,-35827.078125
lstm_v2_base,4,sell,test,0.6,6133,0.6352519158649926,-4.8348388671875,-29652.06640625
lstm_v2_base,4,sell,test,0.61,5688,0.6381856540084389,-4.708914756774902,-26784.306640625
lstm_v2_base,4,sell,test,0.62,5246,0.6416317194052612,-4.820399761199951,-25287.818359375
lstm_v2_base,4,sell,test,0.63,4850,0.6441237113402062,-5.157197952270508,-25012.41015625
lstm_v2_base,4,sell,test,0.64,4420,0.6493212669683258,-4.030571460723877,-17815.125
lstm_v2_base,4,sell,test,0.65,4026,0.6520119225037257,-3.5487515926361084,-14287.2734375
lstm_v2_base,4,sell,test,0.66,3591,0.6516290726817042,-5.482906341552734,-19689.1171875
lstm_v2_base,4,sell,test,0.67,3228,0.6493184634448576,-7.406192302703857,-23907.189453125
lstm_v2_base,4,sell,test,0.68,2835,0.6507936507936508,-8.800458908081055,-24949.30078125
lstm_v2_base,4,sell,test,0.69,2413,0.6701201823456279,-3.4804792404174805,-8398.396484375
lstm_v2_base,4,sell,test,0.7,2079,0.6753246753246753,-2.7746434211730957,-5768.48388671875
lstm_v2_base,4,sell,test,0.71,1747,0.6914710933028048,0.18667981028556824,326.129638671875
lstm_v2_base,4,sell,test,0.72,1435,0.6912891986062718,0.06981741636991501,100.18798828125
lstm_v2_base,4,sell,test,0.73,1139,0.7050043898156277,3.3421473503112793,3806.705810546875
lstm_v2_base,4,sell,test,0.74,882,0.699546485260771,-0.21508567035198212,-189.70556640625
lstm_v2_base,4,sell,test,0.75,688,0.7165697674418605,2.330148696899414,1603.142333984375
lstm_v2_base,4,sell,test,0.76,501,0.7065868263473054,-3.623788356781006,-1815.5179443359375
lstm_v2_base,4,sell,test,0.77,355,0.7098591549295775,-1.5900806188583374,-564.4786376953125
lstm_v2_base,4,sell,test,0.78,236,0.7161016949152542,-1.8622767925262451,-439.497314453125
lstm_v2_base,4,sell,test,0.79,142,0.704225352112676,-6.698493957519531,-951.1861572265625
lstm_v2_base,4,sell,test,0.8,87,0.7011494252873564,-10.436463356018066,-907.9723510742188
lstm_v2_base,4,sell,test,0.81,45,0.6666666666666666,-17.684467315673828,-795.801025390625
lstm_v2_base,4,sell,test,0.82,20,0.65,-6.371452331542969,-127.42904663085938
lstm_v2_base,4,sell,test,0.83,12,0.6666666666666666,7.708714962005615,92.50457763671875
lstm_v2_base,4,sell,test,0.84,5,0.8,58.303062438964844,291.51531982421875
lstm_v2_base,4,sell,test,0.85,0,,,0.0
lstm_v2_base,4,sell,test,0.0,23688,0.5183215130023641,-2.5486481189727783,-60372.375
lstm_v2_base,5,buy,val,0.5,6695,0.5989544436146378,-13.29598331451416,-89016.609375
lstm_v2_base,5,buy,val,0.51,6375,0.6045490196078431,-12.904994010925293,-82269.3359375
lstm_v2_base,5,buy,val,0.52,6103,0.6062592167786335,-14.324153900146484,-87420.3125
lstm_v2_base,5,buy,val,0.53,5829,0.6105678504031566,-15.089302062988281,-87955.5390625
lstm_v2_base,5,buy,val,0.54,5564,0.6182602444284687,-14.345004081726074,-79815.6015625
lstm_v2_base,5,buy,val,0.55,5344,0.6221931137724551,-14.2534818649292,-76170.609375
lstm_v2_base,5,buy,val,0.56,5099,0.6252206314963719,-14.26689624786377,-72746.90625
lstm_v2_base,5,buy,val,0.57,4878,0.6297662976629766,-13.778440475463867,-67211.234375
lstm_v2_base,5,buy,val,0.58,4665,0.6334405144694534,-13.79281997680664,-64343.50390625
lstm_v2_base,5,buy,val,0.59,4450,0.6373033707865169,-14.261746406555176,-63464.7734375
